time,temperature_2m (°C),relative_humidity_2m (%),rain (mm)
2019-02-25T10:00,9.9,87,0.00
2019-02-25T11:00,9.4,90,0.00
2019-02-25T12:00,8.8,97,0.00
2019-02-25T13:00,8.5,99,0.00
2019-02-25T14:00,10.1,91,0.00
2019-02-25T15:00,13.2,74,0.00
2019-02-25T16:00,16.5,59,0.00
2019-02-25T17:00,19.1,48,0.00
2019-02-25T18:00,21.7,37,0.00
2019-02-25T19:00,23.4,33,0.00
2019-02-25T20:00,23.5,33,0.00
2019-02-25T21:00,23.1,34,0.00
2019-02-25T22:00,22.8,34,0.00
2019-02-25T23:00,17.5,63,3.00
2019-02-26T00:00,17.9,54,1.20
2019-02-26T01:00,17.5,50,0.00
2019-02-26T02:00,16.8,58,0.00
2019-02-26T03:00,15.6,66,0.00
2019-02-26T04:00,14.6,71,0.00
2019-02-26T05:00,13.1,76,0.00
2019-02-26T06:00,12.2,81,0.00
2019-02-26T07:00,12.4,86,0.00
2019-02-26T08:00,12.1,87,0.00
2019-02-26T09:00,11.9,86,0.00
2019-02-26T10:00,11.9,85,0.00
2019-02-26T11:00,10.9,90,0.00
2019-02-26T12:00,10.9,95,0.00
2019-02-26T13:00,10.4,94,0.00
2019-02-26T14:00,12.1,86,0.00
2019-02-26T15:00,15.1,66,0.00
2019-02-26T16:00,18.0,53,0.00
2019-02-26T17:00,20.5,47,0.00
2019-02-26T18:00,22.8,34,0.00
2019-02-26T19:00,24.0,27,0.00
2019-02-26T20:00,24.5,23,0.00
2019-02-26T21:00,24.9,22,0.00
2019-02-26T22:00,24.7,21,0.00
2019-02-26T23:00,24.5,22,0.00
2019-02-27T00:00,23.9,20,0.20
2019-02-27T01:00,21.7,29,0.00
2019-02-27T02:00,20.4,36,0.00
2019-02-27T03:00,18.4,45,0.00
2019-02-27T04:00,17.0,50,0.00
2019-02-27T05:00,15.9,52,0.00
2019-02-27T06:00,14.6,57,0.00
2019-02-27T07:00,13.1,67,0.00
2019-02-27T08:00,13.8,57,0.00
2019-02-27T09:00,12.0,69,0.00
2019-02-27T10:00,10.9,77,0.00
2019-02-27T11:00,9.8,86,0.00
2019-02-27T12:00,9.7,89,0.00
2019-02-27T13:00,9.8,88,0.00
2019-02-27T14:00,11.6,79,0.00
2019-02-27T15:00,15.2,60,0.00
2019-02-27T16:00,18.5,47,0.00
2019-02-27T17:00,21.5,36,0.00
2019-02-27T18:00,24.0,21,0.00
2019-02-27T19:00,25.2,19,0.00
2019-02-27T20:00,26.2,17,0.00
2019-02-27T21:00,26.9,14,0.00
2019-02-27T22:00,27.1,14,0.00
2019-02-27T23:00,26.9,14,0.00
2019-02-28T00:00,25.5,15,0.00
2019-02-28T01:00,23.8,17,0.00
2019-02-28T02:00,21.5,24,0.00
2019-02-28T03:00,20.1,27,0.00
2019-02-28T04:00,18.5,34,0.00
2019-02-28T05:00,16.9,45,0.00
2019-02-28T06:00,15.6,56,0.00
2019-02-28T07:00,15.2,56,0.00
2019-02-28T08:00,14.9,53,0.00
2019-02-28T09:00,13.4,62,0.00
2019-02-28T10:00,11.9,75,0.00
2019-02-28T11:00,11.5,75,0.00
2019-02-28T12:00,11.9,65,0.00
2019-02-28T13:00,12.1,65,0.00
2019-02-28T14:00,12.7,59,0.00
2019-02-28T15:00,15.6,45,0.00
2019-02-28T16:00,19.1,29,0.00
2019-02-28T17:00,22.1,23,0.00
2019-02-28T18:00,24.4,18,0.00
2019-02-28T19:00,26.1,13,0.00
2019-02-28T20:00,27.1,11,0.00
2019-02-28T21:00,27.4,11,0.00
2019-02-28T22:00,27.0,11,0.00
2019-02-28T23:00,26.7,12,0.00
2019-03-01T00:00,25.9,15,0.00
2019-03-01T01:00,23.9,25,0.00
2019-03-01T02:00,21.8,35,0.00
2019-03-01T03:00,19.6,42,0.00
2019-03-01T04:00,18.2,46,0.00
2019-03-01T05:00,17.0,50,0.00
2019-03-01T06:00,15.2,54,0.00
2019-03-01T07:00,14.2,58,0.00
2019-03-01T08:00,13.3,61,0.00
2019-03-01T09:00,13.1,61,0.00
2019-03-01T10:00,12.4,64,0.00
2019-03-01T11:00,11.8,65,0.00
2019-03-01T12:00,11.4,67,0.00
2019-03-01T13:00,12.8,57,0.00
2019-03-01T14:00,13.2,60,0.00
2019-03-01T15:00,16.2,49,0.00
2019-03-01T16:00,19.0,41,0.00
2019-03-01T17:00,21.8,33,0.00
2019-03-01T18:00,24.2,24,0.00
2019-03-01T19:00,25.8,19,0.00
2019-03-01T20:00,26.9,17,0.00
2019-03-01T21:00,27.5,15,0.00
2019-03-01T22:00,27.6,13,0.00
2019-03-01T23:00,27.6,12,0.00
2019-03-02T00:00,25.1,29,0.00
2019-03-02T01:00,22.6,36,0.00
2019-03-02T02:00,20.9,39,0.00
2019-03-02T03:00,20.0,42,0.00
2019-03-02T04:00,19.5,44,0.00
2019-03-02T05:00,18.1,48,0.00
2019-03-02T06:00,17.2,66,0.00
2019-03-02T07:00,15.9,81,0.00
2019-03-02T08:00,15.7,81,0.00
2019-03-02T09:00,14.5,86,0.00
2019-03-02T10:00,13.1,84,0.00
2019-03-02T11:00,13.6,75,0.00
2019-03-02T12:00,14.1,64,0.00
2019-03-02T13:00,12.4,77,0.00
2019-03-02T14:00,14.1,70,0.00
2019-03-02T15:00,16.4,58,0.00
2019-03-02T16:00,19.4,48,0.00
2019-03-02T17:00,22.6,36,0.00
2019-03-02T18:00,24.9,27,0.00
2019-03-02T19:00,26.1,22,0.00
2019-03-02T20:00,27.0,21,0.00
2019-03-02T21:00,27.3,19,0.00
2019-03-02T22:00,26.9,19,0.00
2019-03-02T23:00,26.5,20,0.00
2019-03-03T00:00,26.0,19,0.10
2019-03-03T01:00,24.9,22,0.00
2019-03-03T02:00,22.5,34,0.00
2019-03-03T03:00,20.5,38,0.00
2019-03-03T04:00,19.2,44,0.00
2019-03-03T05:00,18.1,45,0.00
2019-03-03T06:00,17.2,48,0.00
2019-03-03T07:00,17.0,49,0.00
2019-03-03T08:00,14.8,56,0.00
2019-03-03T09:00,14.6,55,0.00
2019-03-03T10:00,13.8,57,0.00
2019-03-03T11:00,12.8,60,0.00
2019-03-03T12:00,12.4,69,0.00
2019-03-03T13:00,12.6,67,0.00
2019-03-03T14:00,14.4,58,0.00
2019-03-03T15:00,18.1,44,0.00
2019-03-03T16:00,21.1,36,0.00
2019-03-03T17:00,23.9,27,0.00
2019-03-03T18:00,26.0,20,0.00
2019-03-03T19:00,27.5,17,0.00
2019-03-03T20:00,28.6,15,0.00
2019-03-03T21:00,29.2,14,0.00
2019-03-03T22:00,29.0,13,0.00
2019-03-03T23:00,28.7,12,0.00
2019-03-04T00:00,27.5,15,0.00
2019-03-04T01:00,24.7,29,0.00
2019-03-04T02:00,22.1,36,0.00
2019-03-04T03:00,20.9,40,0.00
2019-03-04T04:00,19.5,53,0.00
2019-03-04T05:00,19.1,46,0.00
2019-03-04T06:00,18.0,49,0.00
2019-03-04T07:00,17.0,52,0.00
2019-03-04T08:00,15.9,56,0.00
2019-03-04T09:00,14.6,59,0.00
2019-03-04T10:00,13.6,65,0.00
2019-03-04T11:00,12.7,81,0.00
2019-03-04T12:00,12.9,95,0.00
2019-03-04T13:00,12.2,97,0.00
2019-03-04T14:00,13.2,81,0.00
2019-03-04T15:00,15.4,64,0.00
2019-03-04T16:00,18.4,52,0.00
2019-03-04T17:00,21.1,44,0.00
2019-03-04T18:00,23.8,36,0.00
2019-03-04T19:00,26.4,25,0.00
2019-03-04T20:00,26.9,23,0.00
2019-03-04T21:00,25.1,31,0.40
2019-03-04T22:00,24.4,27,0.00
2019-03-04T23:00,23.8,31,0.20
2019-03-05T00:00,18.8,52,0.00
2019-03-05T01:00,17.8,62,1.60
2019-03-05T02:00,16.5,68,0.70
2019-03-05T03:00,16.0,74,0.10
2019-03-05T04:00,15.5,76,0.00
2019-03-05T05:00,14.9,79,0.00
2019-03-05T06:00,14.0,84,0.00
2019-03-05T07:00,13.1,81,0.00
2019-03-05T08:00,12.5,79,0.00
2019-03-05T09:00,12.1,80,0.00
2019-03-05T10:00,12.2,77,0.00
2019-03-05T11:00,12.4,72,0.00
2019-03-05T12:00,10.2,87,0.00
2019-03-05T13:00,11.8,77,0.00
2019-03-05T14:00,13.1,70,0.00
2019-03-05T15:00,16.1,56,0.00
2019-03-05T16:00,19.0,45,0.00
2019-03-05T17:00,22.1,37,0.00
2019-03-05T18:00,24.4,31,0.00
2019-03-05T19:00,25.8,27,0.00
2019-03-05T20:00,26.9,25,0.00
2019-03-05T21:00,26.0,26,0.00
2019-03-05T22:00,21.1,39,1.40
2019-03-05T23:00,23.5,35,0.10
2019-03-06T00:00,21.9,39,0.20
2019-03-06T01:00,18.2,56,0.40
2019-03-06T02:00,18.4,57,0.00
2019-03-06T03:00,17.8,60,0.00
2019-03-06T04:00,17.0,66,0.00
2019-03-06T05:00,15.9,66,0.00
2019-03-06T06:00,13.6,68,0.00
2019-03-06T07:00,12.6,73,0.00
2019-03-06T08:00,12.1,73,0.00
2019-03-06T09:00,11.1,76,0.00
2019-03-06T10:00,10.1,81,0.00
2019-03-06T11:00,9.3,85,0.00
2019-03-06T12:00,8.8,85,0.00
2019-03-06T13:00,8.6,86,0.00
2019-03-06T14:00,11.0,72,0.00
2019-03-06T15:00,13.7,61,0.00
2019-03-06T16:00,16.6,51,0.00
2019-03-06T17:00,19.8,42,0.00
2019-03-06T18:00,22.4,35,0.00
2019-03-06T19:00,24.2,30,0.00
2019-03-06T20:00,25.4,27,0.00
2019-03-06T21:00,26.1,25,0.00
2019-03-06T22:00,24.4,29,0.00
2019-03-06T23:00,24.6,27,0.00
2019-03-07T00:00,23.9,25,0.00
2019-03-07T01:00,22.1,31,0.00
2019-03-07T02:00,20.6,33,0.00
2019-03-07T03:00,19.0,41,0.00
2019-03-07T04:00,17.5,49,0.00
2019-03-07T05:00,15.6,60,0.00
2019-03-07T06:00,14.3,65,0.00
2019-03-07T07:00,13.7,70,0.00
2019-03-07T08:00,12.6,74,0.00
2019-03-07T09:00,11.9,74,0.00
2019-03-07T10:00,12.4,65,0.00
2019-03-07T11:00,11.7,67,0.00
2019-03-07T12:00,12.1,71,0.00
2019-03-07T13:00,11.6,73,0.00
2019-03-07T14:00,12.9,65,0.00
2019-03-07T15:00,16.5,47,0.00
2019-03-07T16:00,19.8,37,0.00
2019-03-07T17:00,22.5,31,0.00
2019-03-07T18:00,24.6,26,0.00
2019-03-07T19:00,26.0,22,0.00
2019-03-07T20:00,26.8,19,0.00
2019-03-07T21:00,26.5,18,0.00
2019-03-07T22:00,26.1,19,0.00
2019-03-07T23:00,25.9,19,0.00
2019-03-08T00:00,25.1,21,0.00
2019-03-08T01:00,23.6,28,0.00
2019-03-08T02:00,21.5,36,0.00
2019-03-08T03:00,21.2,33,0.00
2019-03-08T04:00,19.5,33,0.00
2019-03-08T05:00,18.2,38,0.00
2019-03-08T06:00,17.0,47,0.00
2019-03-08T07:00,17.0,49,0.00
2019-03-08T08:00,16.6,50,0.00
2019-03-08T09:00,13.7,65,0.00
2019-03-08T10:00,12.4,71,0.00
2019-03-08T11:00,11.9,70,0.00
2019-03-08T12:00,11.1,71,0.00
2019-03-08T13:00,11.1,69,0.00
2019-03-08T14:00,12.9,63,0.00
2019-03-08T15:00,17.4,47,0.00
2019-03-08T16:00,20.9,35,0.00
2019-03-08T17:00,23.5,26,0.00
2019-03-08T18:00,25.3,20,0.00
2019-03-08T19:00,26.9,17,0.00
2019-03-08T20:00,28.4,13,0.00
2019-03-08T21:00,29.0,13,0.00
2019-03-08T22:00,27.1,19,0.00
2019-03-08T23:00,25.1,25,0.00
2019-03-09T00:00,25.8,21,0.00
2019-03-09T01:00,24.0,25,0.00
2019-03-09T02:00,22.0,25,0.00
2019-03-09T03:00,19.8,31,0.00
2019-03-09T04:00,19.0,40,0.00
2019-03-09T05:00,18.6,43,0.00
2019-03-09T06:00,16.1,51,0.00
2019-03-09T07:00,14.7,63,0.00
2019-03-09T08:00,13.6,63,0.00
2019-03-09T09:00,12.8,65,0.00
2019-03-09T10:00,12.2,63,0.00
2019-03-09T11:00,12.7,62,0.00
2019-03-09T12:00,13.8,60,0.00
2019-03-09T13:00,14.2,53,0.00
2019-03-09T14:00,15.1,50,0.00
2019-03-09T15:00,18.0,41,0.00
2019-03-09T16:00,21.1,35,0.00
2019-03-09T17:00,23.4,30,0.00
2019-03-09T18:00,25.0,26,0.00
2019-03-09T19:00,26.3,22,0.00
2019-03-09T20:00,27.5,19,0.00
2019-03-09T21:00,28.4,19,0.00
2019-03-09T22:00,28.6,19,0.00
2019-03-09T23:00,27.6,20,0.00
2019-03-10T00:00,26.1,22,0.00
2019-03-10T01:00,24.8,29,0.00
2019-03-10T02:00,22.8,33,0.00
2019-03-10T03:00,21.1,37,0.00
2019-03-10T04:00,19.6,41,0.00
2019-03-10T05:00,19.4,39,0.00
2019-03-10T06:00,18.7,43,0.00
2019-03-10T07:00,17.0,48,0.00
2019-03-10T08:00,15.0,55,0.00
2019-03-10T09:00,14.9,55,0.00
2019-03-10T10:00,13.2,61,0.00
2019-03-10T11:00,14.1,57,0.00
2019-03-10T12:00,14.4,58,0.00
2019-03-10T13:00,14.1,61,0.00
2019-03-10T14:00,15.1,56,0.00
2019-03-10T15:00,17.6,47,0.00
2019-03-10T16:00,20.9,38,0.00
2019-03-10T17:00,23.9,31,0.00
2019-03-10T18:00,26.1,24,0.00
2019-03-10T19:00,27.8,22,0.00
2019-03-10T20:00,29.1,19,0.00
2019-03-10T21:00,29.3,19,0.00
2019-03-10T22:00,29.2,18,0.00
2019-03-10T23:00,28.1,20,0.00
2019-03-11T00:00,27.0,21,0.00
2019-03-11T01:00,25.1,23,0.00
2019-03-11T02:00,23.5,31,0.00
2019-03-11T03:00,22.1,32,0.00
2019-03-11T04:00,21.0,37,0.00
2019-03-11T05:00,20.0,47,0.00
2019-03-11T06:00,17.9,72,0.00
2019-03-11T07:00,16.8,77,0.00
2019-03-11T08:00,17.4,72,0.00
2019-03-11T09:00,15.2,81,0.00
2019-03-11T10:00,14.9,78,0.00
2019-03-11T11:00,13.6,85,0.00
2019-03-11T12:00,13.1,85,0.00
2019-03-11T13:00,12.4,95,0.00
2019-03-11T14:00,14.9,81,0.00
2019-03-11T15:00,17.8,60,0.00
2019-03-11T16:00,21.0,45,0.00
2019-03-11T17:00,24.2,31,0.00
2019-03-11T18:00,26.5,25,0.00
2019-03-11T19:00,28.0,20,0.00
2019-03-11T20:00,29.3,16,0.00
2019-03-11T21:00,29.9,13,0.00
2019-03-11T22:00,29.6,14,0.00
2019-03-11T23:00,28.6,15,0.00
2019-03-12T00:00,27.9,18,0.00
2019-03-12T01:00,25.4,24,0.00
2019-03-12T02:00,23.5,26,0.00
2019-03-12T03:00,21.9,30,0.00
2019-03-12T04:00,20.0,46,0.00
2019-03-12T05:00,17.9,58,0.00
2019-03-12T06:00,16.8,65,0.00
2019-03-12T07:00,16.1,67,0.00
2019-03-12T08:00,15.5,70,0.00
2019-03-12T09:00,13.9,77,0.00
2019-03-12T10:00,13.1,81,0.00
2019-03-12T11:00,12.1,89,0.00
2019-03-12T12:00,10.7,93,0.00
2019-03-12T13:00,10.4,96,0.00
2019-03-12T14:00,11.5,84,0.00
2019-03-12T15:00,14.1,63,0.00
2019-03-12T16:00,17.5,45,0.00
2019-03-12T17:00,20.6,29,0.00
2019-03-12T18:00,23.9,19,0.00
2019-03-12T19:00,26.9,11,0.00
2019-03-12T20:00,29.0,8,0.00
2019-03-12T21:00,29.6,8,0.00
2019-03-12T22:00,29.0,8,0.00
2019-03-12T23:00,27.8,8,0.00
2019-03-13T00:00,26.2,9,0.00
2019-03-13T01:00,23.1,15,0.00
2019-03-13T02:00,21.2,19,0.00
2019-03-13T03:00,20.1,23,0.00
2019-03-13T04:00,18.1,28,0.00
2019-03-13T05:00,16.0,29,0.00
2019-03-13T06:00,14.4,30,0.00
2019-03-13T07:00,14.2,31,0.00
2019-03-13T08:00,12.9,35,0.00
2019-03-13T09:00,12.1,38,0.00
2019-03-13T10:00,10.9,44,0.00
2019-03-13T11:00,10.2,48,0.00
2019-03-13T12:00,8.3,63,0.00
2019-03-13T13:00,8.3,64,0.00
2019-03-13T14:00,11.4,57,0.00
2019-03-13T15:00,15.5,38,0.00
2019-03-13T16:00,19.4,27,0.00
2019-03-13T17:00,22.2,22,0.00
2019-03-13T18:00,24.5,20,0.00
2019-03-13T19:00,26.4,19,0.00
2019-03-13T20:00,28.0,17,0.00
2019-03-13T21:00,28.8,16,0.00
2019-03-13T22:00,28.8,18,0.00
2019-03-13T23:00,27.3,22,0.00
2019-03-14T00:00,25.7,26,0.00
2019-03-14T01:00,23.5,33,0.00
2019-03-14T02:00,21.9,37,0.00
2019-03-14T03:00,20.2,39,0.00
2019-03-14T04:00,18.6,45,0.00
2019-03-14T05:00,17.5,49,0.00
2019-03-14T06:00,15.7,53,0.00
2019-03-14T07:00,14.9,52,0.00
2019-03-14T08:00,13.6,54,0.00
2019-03-14T09:00,13.0,45,0.00
2019-03-14T10:00,12.9,41,0.00
2019-03-14T11:00,12.6,42,0.00
2019-03-14T12:00,11.4,60,0.00
2019-03-14T13:00,11.6,70,0.00
2019-03-14T14:00,14.4,58,0.00
2019-03-14T15:00,17.1,43,0.00
2019-03-14T16:00,20.0,36,0.00
2019-03-14T17:00,22.5,28,0.00
2019-03-14T18:00,24.8,23,0.00
2019-03-14T19:00,26.9,19,0.00
2019-03-14T20:00,28.5,16,0.00
2019-03-14T21:00,29.3,15,0.00
2019-03-14T22:00,29.1,14,0.00
2019-03-14T23:00,27.1,18,0.00
2019-03-15T00:00,26.5,19,0.00
2019-03-15T01:00,24.5,21,0.00
2019-03-15T02:00,23.0,22,0.00
2019-03-15T03:00,21.8,25,0.00
2019-03-15T04:00,20.1,30,0.00
2019-03-15T05:00,19.5,33,0.00
2019-03-15T06:00,17.5,74,0.00
2019-03-15T07:00,16.4,79,0.00
2019-03-15T08:00,15.1,82,0.00
2019-03-15T09:00,14.4,84,0.00
2019-03-15T10:00,14.1,85,0.00
2019-03-15T11:00,13.6,86,0.00
2019-03-15T12:00,13.9,83,0.00
2019-03-15T13:00,13.7,84,0.00
2019-03-15T14:00,14.6,80,0.00
2019-03-15T15:00,16.5,68,0.00
2019-03-15T16:00,18.4,58,0.00
2019-03-15T17:00,20.6,46,0.00
2019-03-15T18:00,22.9,36,0.00
2019-03-15T19:00,25.2,28,0.00
2019-03-15T20:00,27.0,20,0.00
2019-03-15T21:00,27.9,17,0.00
2019-03-15T22:00,27.4,17,0.00
2019-03-15T23:00,25.9,18,0.10
2019-03-16T00:00,24.2,23,0.30
2019-03-16T01:00,20.6,45,0.00
2019-03-16T02:00,17.3,58,0.00
2019-03-16T03:00,14.7,67,0.00
2019-03-16T04:00,13.2,73,0.00
2019-03-16T05:00,12.6,75,0.00
2019-03-16T06:00,11.6,80,0.00
2019-03-16T07:00,10.9,82,0.00
2019-03-16T08:00,10.4,84,0.00
2019-03-16T09:00,9.9,86,0.00
2019-03-16T10:00,9.3,91,0.00
2019-03-16T11:00,9.1,92,0.00
2019-03-16T12:00,10.1,84,0.00
2019-03-16T13:00,9.5,88,0.00
2019-03-16T14:00,10.6,83,0.00
2019-03-16T15:00,13.2,70,0.00
2019-03-16T16:00,17.4,55,0.00
2019-03-16T17:00,20.6,43,0.00
2019-03-16T18:00,23.4,33,0.00
2019-03-16T19:00,25.4,25,0.00
2019-03-16T20:00,26.7,21,0.00
2019-03-16T21:00,26.6,20,0.00
2019-03-16T22:00,25.9,22,0.00
2019-03-16T23:00,25.2,22,0.00
2019-03-17T00:00,21.8,35,0.00
2019-03-17T01:00,18.7,51,0.00
2019-03-17T02:00,18.5,51,0.00
2019-03-17T03:00,18.0,53,0.00
2019-03-17T04:00,17.0,53,0.00
2019-03-17T05:00,16.1,55,0.00
2019-03-17T06:00,15.1,60,0.00
2019-03-17T07:00,13.3,68,0.00
2019-03-17T08:00,12.0,73,0.00
2019-03-17T09:00,11.5,75,0.00
2019-03-17T10:00,11.1,78,0.00
2019-03-17T11:00,10.6,80,0.00
2019-03-17T12:00,10.6,86,0.00
2019-03-17T13:00,10.8,85,0.00
2019-03-17T14:00,12.3,75,0.00
2019-03-17T15:00,14.2,66,0.00
2019-03-17T16:00,16.9,57,0.00
2019-03-17T17:00,19.4,48,0.00
2019-03-17T18:00,21.8,40,0.00
2019-03-17T19:00,22.7,36,0.00
2019-03-17T20:00,23.6,31,0.00
2019-03-17T21:00,24.5,27,0.00
2019-03-17T22:00,24.2,28,0.00
2019-03-17T23:00,22.6,32,0.00
2019-03-18T00:00,21.6,38,0.00
2019-03-18T01:00,20.6,39,0.00
2019-03-18T02:00,18.2,54,0.00
2019-03-18T03:00,17.8,55,0.00
2019-03-18T04:00,16.3,62,0.00
2019-03-18T05:00,14.9,67,0.00
2019-03-18T06:00,13.1,74,0.00
2019-03-18T07:00,11.6,80,0.00
2019-03-18T08:00,10.6,83,0.00
2019-03-18T09:00,10.4,84,0.00
2019-03-18T10:00,10.6,84,0.00
2019-03-18T11:00,10.4,85,0.00
2019-03-18T12:00,9.9,86,0.00
2019-03-18T13:00,9.8,88,0.00
2019-03-18T14:00,11.1,80,0.00
2019-03-18T15:00,13.8,68,0.00
2019-03-18T16:00,16.9,51,0.00
2019-03-18T17:00,19.0,40,0.00
2019-03-18T18:00,21.3,33,0.00
2019-03-18T19:00,23.3,29,0.00
2019-03-18T20:00,24.0,27,0.00
2019-03-18T21:00,23.5,27,0.00
2019-03-18T22:00,22.9,28,0.00
2019-03-18T23:00,22.6,28,0.00
2019-03-19T00:00,23.0,24,0.00
2019-03-19T01:00,21.4,27,0.00
2019-03-19T02:00,19.4,32,0.00
2019-03-19T03:00,18.0,42,0.00
2019-03-19T04:00,16.2,57,0.00
2019-03-19T05:00,13.8,66,0.00
2019-03-19T06:00,12.1,73,0.00
2019-03-19T07:00,11.1,78,0.00
2019-03-19T08:00,10.1,83,0.00
2019-03-19T09:00,9.6,86,0.00
2019-03-19T10:00,9.2,87,0.00
2019-03-19T11:00,8.9,89,0.00
2019-03-19T12:00,8.5,89,0.00
2019-03-19T13:00,8.4,87,0.00
2019-03-19T14:00,9.9,77,0.00
2019-03-19T15:00,12.4,66,0.00
2019-03-19T16:00,15.7,48,0.00
2019-03-19T17:00,18.8,33,0.00
2019-03-19T18:00,21.1,28,0.00
2019-03-19T19:00,23.1,24,0.00
2019-03-19T20:00,24.4,19,0.00
2019-03-19T21:00,24.4,17,0.00
2019-03-19T22:00,24.9,22,0.00
2019-03-19T23:00,25.0,19,0.00
2019-03-20T00:00,23.7,16,0.00
2019-03-20T01:00,21.6,16,0.00
2019-03-20T02:00,19.9,20,0.00
2019-03-20T03:00,16.9,42,0.00
2019-03-20T04:00,13.1,69,0.00
2019-03-20T05:00,12.4,74,0.00
2019-03-20T06:00,11.6,78,0.00
2019-03-20T07:00,10.6,83,0.00
2019-03-20T08:00,10.0,86,0.00
2019-03-20T09:00,9.4,89,0.00
2019-03-20T10:00,8.9,92,0.00
2019-03-20T11:00,8.2,95,0.00
2019-03-20T12:00,7.7,92,0.00
2019-03-20T13:00,8.0,89,0.00
2019-03-20T14:00,9.9,72,0.00
2019-03-20T15:00,12.6,60,0.00
2019-03-20T16:00,16.1,43,0.00
2019-03-20T17:00,19.2,24,0.00
2019-03-20T18:00,21.1,20,0.00
2019-03-20T19:00,22.6,19,0.00
2019-03-20T20:00,23.7,18,0.00
2019-03-20T21:00,24.8,15,0.00
2019-03-20T22:00,25.6,18,0.00
2019-03-20T23:00,23.4,27,0.00
2019-03-21T00:00,22.6,27,0.00
2019-03-21T01:00,20.5,35,0.20
2019-03-21T02:00,18.6,44,0.00
2019-03-21T03:00,17.8,47,0.00
2019-03-21T04:00,16.0,52,0.00
2019-03-21T05:00,14.7,62,0.00
2019-03-21T06:00,13.6,68,0.00
2019-03-21T07:00,12.9,70,0.00
2019-03-21T08:00,13.1,69,0.00
2019-03-21T09:00,12.9,70,0.00
2019-03-21T10:00,12.2,73,0.00
2019-03-21T11:00,11.4,78,0.00
2019-03-21T12:00,9.8,86,0.00
2019-03-21T13:00,9.4,88,0.00
2019-03-21T14:00,10.6,78,0.00
2019-03-21T15:00,12.9,65,0.00
2019-03-21T16:00,15.2,56,0.00
2019-03-21T17:00,17.5,48,0.00
2019-03-21T18:00,20.5,37,0.00
2019-03-21T19:00,22.1,29,0.00
2019-03-21T20:00,22.2,28,0.00
2019-03-21T21:00,23.0,25,0.00
2019-03-21T22:00,21.9,31,0.00
2019-03-21T23:00,21.1,32,0.00
2019-03-22T00:00,21.5,26,0.00
2019-03-22T01:00,18.4,46,0.00
2019-03-22T02:00,18.1,47,0.00
2019-03-22T03:00,16.2,56,0.00
2019-03-22T04:00,14.3,66,0.00
2019-03-22T05:00,13.1,73,0.00
2019-03-22T06:00,11.9,79,0.00
2019-03-22T07:00,11.4,81,0.00
2019-03-22T08:00,11.1,83,0.00
2019-03-22T09:00,10.6,85,0.00
2019-03-22T10:00,10.2,87,0.00
2019-03-22T11:00,10.1,87,0.00
2019-03-22T12:00,10.4,86,0.00
2019-03-22T13:00,10.1,87,0.00
2019-03-22T14:00,11.2,81,0.00
2019-03-22T15:00,13.9,68,0.00
2019-03-22T16:00,17.0,49,0.00
2019-03-22T17:00,19.5,35,0.00
2019-03-22T18:00,21.5,26,0.00
2019-03-22T19:00,23.2,23,0.00
2019-03-22T20:00,22.1,30,0.20
2019-03-22T21:00,22.6,25,0.30
2019-03-22T22:00,21.4,29,0.00
2019-03-22T23:00,22.2,28,0.00
2019-03-23T00:00,20.9,31,0.50
2019-03-23T01:00,20.4,32,0.00
2019-03-23T02:00,17.5,42,0.10
2019-03-23T03:00,14.8,56,0.10
2019-03-23T04:00,15.2,53,0.00
2019-03-23T05:00,14.2,58,0.00
2019-03-23T06:00,13.4,61,0.00
2019-03-23T07:00,13.1,66,0.00
2019-03-23T08:00,11.9,73,0.00
2019-03-23T09:00,10.8,77,0.00
2019-03-23T10:00,10.6,70,0.00
2019-03-23T11:00,9.4,72,0.00
2019-03-23T12:00,7.9,73,0.00
2019-03-23T13:00,7.6,73,0.00
2019-03-23T14:00,11.4,57,0.00
2019-03-23T15:00,15.1,55,0.00
2019-03-23T16:00,17.7,37,0.00
2019-03-23T17:00,19.9,28,0.00
2019-03-23T18:00,21.7,21,0.00
2019-03-23T19:00,23.3,15,0.00
2019-03-23T20:00,24.1,13,0.00
2019-03-23T21:00,25.8,11,0.00
2019-03-23T22:00,23.9,21,0.30
2019-03-23T23:00,23.5,18,0.00
2019-03-24T00:00,23.1,19,0.00
2019-03-24T01:00,21.9,22,0.00
2019-03-24T02:00,20.0,28,0.00
2019-03-24T03:00,19.0,32,0.00
2019-03-24T04:00,18.1,38,0.00
2019-03-24T05:00,16.6,41,0.00
2019-03-24T06:00,15.6,52,0.00
2019-03-24T07:00,14.4,56,0.00
2019-03-24T08:00,13.6,58,0.00
2019-03-24T09:00,12.6,62,0.00
2019-03-24T10:00,11.4,56,0.00
2019-03-24T11:00,10.6,55,0.00
2019-03-24T12:00,11.6,47,0.00
2019-03-24T13:00,11.1,55,0.00
2019-03-24T14:00,12.7,56,0.00
2019-03-24T15:00,15.8,52,0.00
2019-03-24T16:00,18.5,42,0.00
2019-03-24T17:00,21.3,32,0.00
2019-03-24T18:00,23.4,23,0.00
2019-03-24T19:00,24.8,20,0.00
2019-03-24T20:00,26.0,17,0.00
2019-03-24T21:00,26.9,14,0.00
2019-03-24T22:00,27.1,11,0.00
2019-03-24T23:00,26.7,11,0.00
2019-03-25T00:00,25.6,12,0.00
2019-03-25T01:00,23.5,18,0.00
2019-03-25T02:00,21.0,28,0.00
